notified_document,country,score,wsum,Y_n,Y_struct,Y_struct_abn
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_3964_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-06-06/html/2022-12107.htm https://www.govinfo.gov/content/pkg/FR-2022-06-06/pdf/2022-12107.pdf,Malaysia,0.06743566549905664,31.678214748758634,0,1,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_3964_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-06-06/html/2022-12107.htm https://www.govinfo.gov/content/pkg/FR-2022-06-06/pdf/2022-12107.pdf,Philippines,0.05185274109297832,27.564173551138644,0,1,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_3964_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-06-06/html/2022-12107.htm https://www.govinfo.gov/content/pkg/FR-2022-06-06/pdf/2022-12107.pdf,Thailand,0.08600450763691103,30.9175994141101,0,1,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_3964_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-06-06/html/2022-12107.htm https://www.govinfo.gov/content/pkg/FR-2022-06-06/pdf/2022-12107.pdf,Vietnam,0.07381013845626959,36.85358703742073,0,1,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_4002_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-06-08/html/2022-12243.htm https://www.govinfo.gov/content/pkg/FR-2022-06-08/pdf/2022-12243.pdf,Cambodia,0.14285714285714285,1.055691711164273,0,0,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_4002_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-06-08/html/2022-12243.htm https://www.govinfo.gov/content/pkg/FR-2022-06-08/pdf/2022-12243.pdf,Indonesia,0.0,2.9492731661840472,0,1,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_4002_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-06-08/html/2022-12243.htm https://www.govinfo.gov/content/pkg/FR-2022-06-08/pdf/2022-12243.pdf,Malaysia,0.02132236363510746,7.07300110699646,0,1,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_4002_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-06-08/html/2022-12243.htm https://www.govinfo.gov/content/pkg/FR-2022-06-08/pdf/2022-12243.pdf,Philippines,0.07779405797788604,1.9386198061266673,0,0,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_4002_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-06-08/html/2022-12243.htm https://www.govinfo.gov/content/pkg/FR-2022-06-08/pdf/2022-12243.pdf,Thailand,0.09726708521895465,6.825173626530549,0,0,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_4002_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-06-08/html/2022-12243.htm https://www.govinfo.gov/content/pkg/FR-2022-06-08/pdf/2022-12243.pdf,Vietnam,0.1285454733196143,6.259645419616116,0,0,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_4326_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-06-24/html/2022-13459.htm https://www.govinfo.gov/content/pkg/FR-2022-06-24/pdf/2022-13459.pdf,Cambodia,0.18457564400077062,8.063117951008678,0,0,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_4326_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-06-24/html/2022-13459.htm https://www.govinfo.gov/content/pkg/FR-2022-06-24/pdf/2022-13459.pdf,Indonesia,0.1089208489963577,9.432466898506394,0,0,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_4326_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-06-24/html/2022-13459.htm https://www.govinfo.gov/content/pkg/FR-2022-06-24/pdf/2022-13459.pdf,Laos,0.09050231201348843,3.904353195953082,0,1,1
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_4326_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-06-24/html/2022-13459.htm https://www.govinfo.gov/content/pkg/FR-2022-06-24/pdf/2022-13459.pdf,Malaysia,0.08820194240846464,12.910480109476726,0,0,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_4326_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-06-24/html/2022-13459.htm https://www.govinfo.gov/content/pkg/FR-2022-06-24/pdf/2022-13459.pdf,Myanmar (Burma),0.14660536218950923,5.661881279504764,0,1,1
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_4326_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-06-24/html/2022-13459.htm https://www.govinfo.gov/content/pkg/FR-2022-06-24/pdf/2022-13459.pdf,Philippines,0.0797121683479097,10.463066168252729,0,0,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_4326_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-06-24/html/2022-13459.htm https://www.govinfo.gov/content/pkg/FR-2022-06-24/pdf/2022-13459.pdf,Thailand,0.09113062595253406,14.170841217153294,0,0,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_4326_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-06-24/html/2022-13459.htm https://www.govinfo.gov/content/pkg/FR-2022-06-24/pdf/2022-13459.pdf,Vietnam,0.07547258238734467,15.722296209961552,0,0,1
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_4361_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-06-27/html/2022-13338.htm https://www.govinfo.gov/content/pkg/FR-2022-06-27/pdf/2022-13338.pdf,Indonesia,0.14285714285714285,3.3622533356692674,0,0,1
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_4361_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-06-27/html/2022-13338.htm https://www.govinfo.gov/content/pkg/FR-2022-06-27/pdf/2022-13338.pdf,Malaysia,0.09005707996844398,2.4619313387756625,0,0,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_4498_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-07-01/html/2022-12376.htm https://www.govinfo.gov/content/pkg/FR-2022-07-01/pdf/2022-12376.pdf,Malaysia,0.0,0.6168161327809133,0,1,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_4498_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-07-01/html/2022-12376.htm https://www.govinfo.gov/content/pkg/FR-2022-07-01/pdf/2022-12376.pdf,Thailand,0.0,0.44058295198636666,0,0,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_4526_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-06-30/html/2022-13658.htm https://www.govinfo.gov/content/pkg/FR-2022-06-30/pdf/2022-13658.pdf,Cambodia,0.02702702702702703,18.500000000000004,0,1,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_4526_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-06-30/html/2022-13658.htm https://www.govinfo.gov/content/pkg/FR-2022-06-30/pdf/2022-13658.pdf,Indonesia,0.0,40.77308041294153,0,1,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_4526_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-06-30/html/2022-13658.htm https://www.govinfo.gov/content/pkg/FR-2022-06-30/pdf/2022-13658.pdf,Malaysia,0.17742708497394477,50.48280822160346,0,1,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_4526_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-06-30/html/2022-13658.htm https://www.govinfo.gov/content/pkg/FR-2022-06-30/pdf/2022-13658.pdf,Philippines,0.0,35.51364451658298,0,1,1
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_4526_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-06-30/html/2022-13658.htm https://www.govinfo.gov/content/pkg/FR-2022-06-30/pdf/2022-13658.pdf,Thailand,0.0067741321392679596,62.7890191939094,0,1,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_4526_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-06-30/html/2022-13658.htm https://www.govinfo.gov/content/pkg/FR-2022-06-30/pdf/2022-13658.pdf,Vietnam,0.03880186467960116,71.98452196437623,0,1,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_4658_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-07-13/html/2022-14733.htm https://www.govinfo.gov/content/pkg/FR-2022-07-13/pdf/2022-14733.pdf,Cambodia,0.02702702702702703,37.0,0,1,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_4658_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-07-13/html/2022-14733.htm https://www.govinfo.gov/content/pkg/FR-2022-07-13/pdf/2022-14733.pdf,Indonesia,0.0,37.0,0,1,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_4658_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-07-13/html/2022-14733.htm https://www.govinfo.gov/content/pkg/FR-2022-07-13/pdf/2022-14733.pdf,Malaysia,0.43243243243243246,37.0,0,1,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_4658_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-07-13/html/2022-14733.htm https://www.govinfo.gov/content/pkg/FR-2022-07-13/pdf/2022-14733.pdf,Philippines,0.0,37.0,0,1,1
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_4658_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-07-13/html/2022-14733.htm https://www.govinfo.gov/content/pkg/FR-2022-07-13/pdf/2022-14733.pdf,Thailand,0.0,37.0,0,1,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_4658_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-07-13/html/2022-14733.htm https://www.govinfo.gov/content/pkg/FR-2022-07-13/pdf/2022-14733.pdf,Vietnam,0.0,37.0,0,1,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_4730_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-07-15/html/2022-14330.htm https://www.govinfo.gov/content/pkg/FR-2022-07-15/pdf/2022-14330.pdf,Cambodia,0.02702702702702703,37.0,0,1,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_4730_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-07-15/html/2022-14330.htm https://www.govinfo.gov/content/pkg/FR-2022-07-15/pdf/2022-14330.pdf,Indonesia,0.0,37.0,0,1,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_4730_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-07-15/html/2022-14330.htm https://www.govinfo.gov/content/pkg/FR-2022-07-15/pdf/2022-14330.pdf,Malaysia,0.43243243243243246,37.0,0,1,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_4730_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-07-15/html/2022-14330.htm https://www.govinfo.gov/content/pkg/FR-2022-07-15/pdf/2022-14330.pdf,Philippines,0.0,37.0,0,1,1
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_4730_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-07-15/html/2022-14330.htm https://www.govinfo.gov/content/pkg/FR-2022-07-15/pdf/2022-14330.pdf,Thailand,0.0,37.0,0,1,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_4730_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-07-15/html/2022-14330.htm https://www.govinfo.gov/content/pkg/FR-2022-07-15/pdf/2022-14330.pdf,Vietnam,0.0,37.0,0,1,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_4731_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-07-15/html/2022-13655.htm https://www.govinfo.gov/content/pkg/FR-2022-07-15/pdf/2022-13655.pdf,Cambodia,0.36764705882352944,36.15827521506656,0,1,1
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_4731_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-07-15/html/2022-13655.htm https://www.govinfo.gov/content/pkg/FR-2022-07-15/pdf/2022-13655.pdf,Indonesia,0.0,39.4360998252803,0,0,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_4731_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-07-15/html/2022-13655.htm https://www.govinfo.gov/content/pkg/FR-2022-07-15/pdf/2022-13655.pdf,Malaysia,0.03289849092622553,30.39653102151366,0,0,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_4731_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-07-15/html/2022-13655.htm https://www.govinfo.gov/content/pkg/FR-2022-07-15/pdf/2022-13655.pdf,Philippines,0.14285714285714285,3.2778246102137363,0,0,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_4731_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-07-15/html/2022-13655.htm https://www.govinfo.gov/content/pkg/FR-2022-07-15/pdf/2022-13655.pdf,Thailand,0.04682313850651611,21.356962217747018,0,0,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_4731_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-07-15/html/2022-13655.htm https://www.govinfo.gov/content/pkg/FR-2022-07-15/pdf/2022-13655.pdf,Vietnam,0.011873908948313045,39.4360998252803,0,0,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_4786_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-07-18/html/2022-15267.htm https://www.govinfo.gov/content/pkg/FR-2022-07-18/pdf/2022-15267.pdf,Indonesia,0.0,44.546160825883064,0,1,1
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_4786_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-07-18/html/2022-15267.htm https://www.govinfo.gov/content/pkg/FR-2022-07-18/pdf/2022-15267.pdf,Malaysia,0.029922872858029862,63.96561644320693,0,1,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_4786_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-07-18/html/2022-15267.htm https://www.govinfo.gov/content/pkg/FR-2022-07-18/pdf/2022-15267.pdf,Philippines,0.0,34.027289033165964,0,1,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_4786_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-07-18/html/2022-15267.htm https://www.govinfo.gov/content/pkg/FR-2022-07-18/pdf/2022-15267.pdf,Thailand,0.009603760043822945,88.5780383878188,0,1,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_4786_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-07-18/html/2022-15267.htm https://www.govinfo.gov/content/pkg/FR-2022-07-18/pdf/2022-15267.pdf,Vietnam,0.052223214823680975,106.96904392875248,0,1,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_4907_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-07-22/html/2022-15474.htm https://www.govinfo.gov/content/pkg/FR-2022-07-22/pdf/2022-15474.pdf,Cambodia,0.22700716597232154,8.729609455026434,0,1,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_4907_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-07-22/html/2022-15474.htm https://www.govinfo.gov/content/pkg/FR-2022-07-22/pdf/2022-15474.pdf,Indonesia,0.08350385154572372,12.409315234635258,0,0,1
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_4907_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-07-22/html/2022-15474.htm https://www.govinfo.gov/content/pkg/FR-2022-07-22/pdf/2022-15474.pdf,Laos,0.0,2.924852882883489,0,0,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_4907_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-07-22/html/2022-15474.htm https://www.govinfo.gov/content/pkg/FR-2022-07-22/pdf/2022-15474.pdf,Malaysia,0.04759107906376637,23.85099491260197,0,0,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_4907_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-07-22/html/2022-15474.htm https://www.govinfo.gov/content/pkg/FR-2022-07-22/pdf/2022-15474.pdf,Myanmar (Burma),0.22324258919952178,4.379981569145962,0,0,1
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_4907_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-07-22/html/2022-15474.htm https://www.govinfo.gov/content/pkg/FR-2022-07-22/pdf/2022-15474.pdf,Philippines,0.0758977188946476,11.252411516439775,0,0,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_4907_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-07-22/html/2022-15474.htm https://www.govinfo.gov/content/pkg/FR-2022-07-22/pdf/2022-15474.pdf,Thailand,0.10364567949365015,26.95038617079845,0,0,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_4907_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-07-22/html/2022-15474.htm https://www.govinfo.gov/content/pkg/FR-2022-07-22/pdf/2022-15474.pdf,Vietnam,0.04990300172617755,29.072372882913957,0,0,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_4960_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-07-26/html/2022-15358.htm https://www.govinfo.gov/content/pkg/FR-2022-07-26/pdf/2022-15358.pdf,Malaysia,0.0,7.848597115294061,0,1,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_4960_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-07-26/html/2022-15358.htm https://www.govinfo.gov/content/pkg/FR-2022-07-26/pdf/2022-15358.pdf,Thailand,0.07142857142857142,6.8675224758823035,0,1,1
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_5100_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-07-28/html/2022-16031.htm https://www.govinfo.gov/content/pkg/FR-2022-07-28/pdf/2022-16031.pdf,Cambodia,0.16666666666666666,6.0,0,0,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_5100_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-07-28/html/2022-16031.htm https://www.govinfo.gov/content/pkg/FR-2022-07-28/pdf/2022-16031.pdf,Malaysia,0.0,7.0,0,0,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_5100_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-07-28/html/2022-16031.htm https://www.govinfo.gov/content/pkg/FR-2022-07-28/pdf/2022-16031.pdf,Philippines,0.0,7.0,0,1,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_5100_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-07-28/html/2022-16031.htm https://www.govinfo.gov/content/pkg/FR-2022-07-28/pdf/2022-16031.pdf,Thailand,0.0,7.0,0,1,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_5100_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-07-28/html/2022-16031.htm https://www.govinfo.gov/content/pkg/FR-2022-07-28/pdf/2022-16031.pdf,Vietnam,0.14285714285714285,7.0,0,0,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_5104_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-07-28/html/2022-16083.htm https://www.govinfo.gov/content/pkg/FR-2022-07-28/pdf/2022-16083.pdf,Cambodia,0.0625,4.655716493395571,0,0,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_5104_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-07-28/html/2022-16083.htm https://www.govinfo.gov/content/pkg/FR-2022-07-28/pdf/2022-16083.pdf,Indonesia,0.0,5.073751931721124,0,0,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_5104_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-07-28/html/2022-16083.htm https://www.govinfo.gov/content/pkg/FR-2022-07-28/pdf/2022-16083.pdf,Malaysia,0.022457315838034675,9.30733310562322,0,0,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_5104_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-07-28/html/2022-16083.htm https://www.govinfo.gov/content/pkg/FR-2022-07-28/pdf/2022-16083.pdf,Philippines,0.0,5.9098228083722315,0,0,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_5104_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-07-28/html/2022-16083.htm https://www.govinfo.gov/content/pkg/FR-2022-07-28/pdf/2022-16083.pdf,Thailand,0.027818344193101946,8.816795785917343,0,0,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_5104_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-07-28/html/2022-16083.htm https://www.govinfo.gov/content/pkg/FR-2022-07-28/pdf/2022-16083.pdf,Vietnam,0.20860455436239755,7.099915166946766,0,0,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_5222_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-08-05/html/2022-16781.htm https://www.govinfo.gov/content/pkg/FR-2022-08-05/pdf/2022-16781.pdf,Indonesia,0.0,10.0,0,0,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_5222_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-08-05/html/2022-16781.htm https://www.govinfo.gov/content/pkg/FR-2022-08-05/pdf/2022-16781.pdf,Malaysia,0.1,10.0,0,0,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_5222_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-08-05/html/2022-16781.htm https://www.govinfo.gov/content/pkg/FR-2022-08-05/pdf/2022-16781.pdf,Philippines,0.0,10.0,0,1,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_5222_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-08-05/html/2022-16781.htm https://www.govinfo.gov/content/pkg/FR-2022-08-05/pdf/2022-16781.pdf,Thailand,0.0,10.0,0,1,1
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_5222_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-08-05/html/2022-16781.htm https://www.govinfo.gov/content/pkg/FR-2022-08-05/pdf/2022-16781.pdf,Vietnam,0.0,10.0,0,1,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_5439_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-08-10/html/2022-17060.htm https://www.govinfo.gov/content/pkg/FR-2022-08-10/pdf/2022-17060.pdf,Indonesia,0.04964147618468806,9.172306437214951,0,0,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_5439_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-08-10/html/2022-17060.htm https://www.govinfo.gov/content/pkg/FR-2022-08-10/pdf/2022-17060.pdf,Malaysia,0.03126435969289389,7.441923322122903,0,0,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_5439_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-08-10/html/2022-17060.htm https://www.govinfo.gov/content/pkg/FR-2022-08-10/pdf/2022-17060.pdf,Philippines,0.04665304093285444,6.687799865770868,0,0,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_5439_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-08-10/html/2022-17060.htm https://www.govinfo.gov/content/pkg/FR-2022-08-10/pdf/2022-17060.pdf,Thailand,0.13927529976064826,9.172306437214951,0,0,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_5439_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-08-10/html/2022-17060.htm https://www.govinfo.gov/content/pkg/FR-2022-08-10/pdf/2022-17060.pdf,Vietnam,0.061766730414318384,7.674590289672689,0,1,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_5582_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-08-12/html/2022-17374.htm https://www.govinfo.gov/content/pkg/FR-2022-08-12/pdf/2022-17374.pdf,Cambodia,0.0,4.57177783050995,0,1,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_5582_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-08-12/html/2022-17374.htm https://www.govinfo.gov/content/pkg/FR-2022-08-12/pdf/2022-17374.pdf,Indonesia,0.09951285954743512,8.795998846168784,0,0,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_5582_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-08-12/html/2022-17374.htm https://www.govinfo.gov/content/pkg/FR-2022-08-12/pdf/2022-17374.pdf,Laos,0.0,2.6903727898898095,0,0,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_5582_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-08-12/html/2022-17374.htm https://www.govinfo.gov/content/pkg/FR-2022-08-12/pdf/2022-17374.pdf,Malaysia,0.1456028244013712,8.944819768169937,0,0,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_5582_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-08-12/html/2022-17374.htm https://www.govinfo.gov/content/pkg/FR-2022-08-12/pdf/2022-17374.pdf,Myanmar (Burma),0.3227140722447834,3.5661402258650488,0,0,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_5582_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-08-12/html/2022-17374.htm https://www.govinfo.gov/content/pkg/FR-2022-08-12/pdf/2022-17374.pdf,Philippines,0.05235253518025352,8.941081981464865,0,0,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_5582_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-08-12/html/2022-17374.htm https://www.govinfo.gov/content/pkg/FR-2022-08-12/pdf/2022-17374.pdf,Thailand,0.07774202425536453,9.355485238424551,0,0,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_5582_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-08-12/html/2022-17374.htm https://www.govinfo.gov/content/pkg/FR-2022-08-12/pdf/2022-17374.pdf,Vietnam,0.08312920550774572,9.081708258254809,0,0,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_5652_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-08-16/html/2022-16951.htm https://www.govinfo.gov/content/pkg/FR-2022-08-16/pdf/2022-16951.pdf,Thailand,0.14545454545454545,110.0,0,0,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_5652_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-08-16/html/2022-16951.htm https://www.govinfo.gov/content/pkg/FR-2022-08-16/pdf/2022-16951.pdf,Vietnam,0.0,119.0,0,0,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_5728_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-08-17/html/2022-17230.htm https://www.govinfo.gov/content/pkg/FR-2022-08-17/pdf/2022-17230.pdf,Malaysia,0.0,7.0,0,0,0
https://members.wto.org/crnattachments/2022/TBT/USA/final_measure/22_5728_00_e.pdf https://www.govinfo.gov/content/pkg/FR-2022-08-17/html/2022-17230.htm https://www.govinfo.gov/content/pkg/FR-2022-08-17/pdf/2022-17230.pdf,Thailand,0.0,7.0,0,1,1
